I.Q. (1994)|Three Colors: Red (1994)|Santa Clause, The (1994)|Snow White and the Seven Dwarfs (1937)|Citizen Kane (1941)|Wrong Trousers, The (1993)|Empire Strikes Back, The (1980)|Good, The Bad and The Ugly, The (1966)|Grand Day Out, A (1992)|Star Trek: First Contact (1996)
Smilla's Sense of Snow (1997)|Chasing Amy (1997)|L.A. Confidential (1997)|Apt Pupil (1998)|Deconstructing Harry (1997)|Species (1995)|Walk in the Clouds, A (1995)|Mary Shelley's Frankenstein (1994)|Davy Crockett, King of the Wild Frontier (1955)|C'est arrivé près de chez vous (1992)
Forrest Gump (1994)|Aliens (1986)|Return of the Jedi (1983)|In & Out (1997)|Kama Sutra: A Tale of Love (1996)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Crow: City of Angels, The (1996)|You So Crazy (1994)
Men in Black (1997)|Gattaca (1997)|Scream (1996)|My Own Private Idaho (1991)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Tales from the Hood (1995)|You So Crazy (1994)
Bad Boys (1995)|Four Weddings and a Funeral (1994)|Swingers (1996)|In the Name of the Father (1993)|Client, The (1994)|Transformers: The Movie, The (1986)|His Girl Friday (1940)|Bad Moon (1996)|Head Above Water (1996)
Rumble in the Bronx (1995)|One Flew Over the Cuckoo's Nest (1975)|Spy Hard (1996)|White Man's Burden (1995)|Wild Bill (1995)|Stephen King's The Langoliers (1995)|Boxing Helena (1993)|Mr. Magoo (1997)|Death and the Maiden (1994)
Professional, The (1994)|Crow, The (1994)|Willy Wonka and the Chocolate Factory (1971)|Reservoir Dogs (1992)|GoodFellas (1990)|Raging Bull (1980)|Right Stuff, The (1983)|Spy Hard (1996)|Third Man, The (1949)|Local Hero (1983)
Smilla's Sense of Snow (1997)|Marvin's Room (1996)|Absolute Power (1997)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Stephen King's The Langoliers (1995)|Beautician and the Beast, The (1997)
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)|Antonia's Line (1995)|Operation Dumbo Drop (1995)|Rock, The (1996)|Long Kiss Goodnight, The (1996)|River Wild, The (1994)|Rosewood (1997)|Great White Hype, The (1996)|Fools Rush In (1997)|Waiting for Guffman (1996)
Richard III (1995)|Sleepless in Seattle (1993)|Spitfire Grill, The (1996)|Brazil (1985)|Aliens (1986)|This Is Spinal Tap (1984)|Men in Black (1997)|Midnight in the Garden of Good and Evil (1997)|Forbidden Planet (1956)|Big Sleep, The (1946)
Marvin's Room (1996)|Hoodlum (1997)|Wings of the Dove, The (1997)|Crash (1996)|Edge, The (1997)|Kiss the Girls (1997)|Walk in the Clouds, A (1995)|Waterworld (1995)|MatchMaker, The (1997)|You So Crazy (1994)
Copycat (1995)|Legends of the Fall (1994)|Sabrina (1995)|Deconstructing Harry (1997)|People vs. Larry Flynt, The (1996)|Afterglow (1997)|Two Bits (1995)|Pushing Hands (1992)|Strawberry and Chocolate (Fresa y chocolate) (1993)|Clockers (1995)
Snow White and the Seven Dwarfs (1937)|Supercop (1992)|Swingers (1996)|Wrong Trousers, The (1993)|Amadeus (1984)|Men in Black (1997)|Transformers: The Movie, The (1986)|Annie Hall (1977)|Kalifornia (1993)
Home Alone (1990)|Aladdin (1992)|Dances with Wolves (1990)|Silence of the Lambs, The (1991)|Groundhog Day (1993)|Mimic (1997)|Deceiver (1997)|Magnificent Seven, The (1954)|Seventh Seal, The (Sjunde inseglet, Det) (1957)
Seven (Se7en) (1995)|Jurassic Park (1993)|Dead Poets Society (1989)|Cyrano de Bergerac (1990)|Starship Troopers (1997)|Mrs. Brown (Her Majesty, Mrs. Brown) (1997)|Deep Rising (1998)|Hellraiser: Bloodline (1996)|Saint, The (1997)|2 Days in the Valley (1996)
I.Q. (1994)|Kolya (1996)|Men in Black (1997)|Secrets & Lies (1996)|Tombstone (1993)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Clear and Present Danger (1994)|Fire on the Mountain (1996)|You So Crazy (1994)
Spitfire Grill, The (1996)|Citizen Kane (1941)|Graduate, The (1967)|Star Trek: First Contact (1996)|To Kill a Mockingbird (1962)|Some Like It Hot (1959)|Rosencrantz and Guildenstern Are Dead (1990)|Stand by Me (1986)|When We Were Kings (1996)|Drunks (1995)
Spitfire Grill, The (1996)|Apocalypse Now (1979)|Men in Black (1997)|Chasing Amy (1997)|Sabrina (1995)|Sense and Sensibility (1995)|River Wild, The (1994)|Ulee's Gold (1997)|Midnight in the Garden of Good and Evil (1997)|Apt Pupil (1998)
Terminator 2: Judgment Day (1991)|Breakfast at Tiffany's (1961)|Gone with the Wind (1939)|Bedknobs and Broomsticks (1971)|Reservoir Dogs (1992)|Raging Bull (1980)|Right Stuff, The (1983)|Dead Poets Society (1989)|People vs. Larry Flynt, The (1996)|Laura (1944)
Sleepless in Seattle (1993)|Gone with the Wind (1939)|On Golden Pond (1981)|Abyss, The (1989)|Wrong Trousers, The (1993)|Blues Brothers, The (1980)|Marvin's Room (1996)|Touch of Evil (1958)|MatchMaker, The (1997)|Bullets Over Broadway (1994)
Postino, Il (1994)|Rumble in the Bronx (1995)|Nightmare on Elm Street, A (1984)|Heat (1995)|Sabrina (1995)|Courage Under Fire (1996)|Wyatt Earp (1994)|Pretty Woman (1990)|Beautiful Girls (1996)|How to Make an American Quilt (1995)
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)|Seven (Se7en) (1995)|I.Q. (1994)|Jurassic Park (1993)|Spitfire Grill, The (1996)|Delicatessen (1991)|Empire Strikes Back, The (1980)|Princess Bride, The (1987)|House of the Spirits, The (1993)|Switchback (1997)
True Romance (1993)|Operation Dumbo Drop (1995)|Cold Comfort Farm (1995)|Supercop (1992)|When the Cats Away (Chacun cherche son chat) (1996)|Men in Black (1997)|Tin Cup (1996)|Secrets & Lies (1996)|Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)|I Shot Andy Warhol (1996)
Braveheart (1995)|Snow White and the Seven Dwarfs (1937)|Breakfast at Tiffany's (1961)|Jean de Florette (1986)|Wrong Trousers, The (1993)|Blues Brothers, The (1980)|Dead Poets Society (1989)|Thin Blue Line, The (1988)|Pump Up the Volume (1990)|MatchMaker, The (1997)
Men in Black (1997)|Starship Troopers (1997)|Apt Pupil (1998)|Lost Highway (1997)|Spice World (1997)|One Flew Over the Cuckoo's Nest (1975)|Heavenly Creatures (1994)|Leave It to Beaver (1997)|Benny & Joon (1993)|Eve's Bayou (1997)
unknown|Incognito (1997)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Quick and the Dead, The (1995)|Tomorrow Never Dies (1997)|Picture Perfect (1997)|You So Crazy (1994)
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)|Braveheart (1995)|Crow, The (1994)|Free Willy (1993)|Empire Strikes Back, The (1980)|Clockwork Orange, A (1971)|Sting, The (1973)|James and the Giant Peach (1996)|American in Paris, An (1951)|Fried Green Tomatoes (1991)
Seven (Se7en) (1995)|Professional, The (1994)|Forrest Gump (1994)|Lone Star (1996)|Swingers (1996)|Sting, The (1973)|Star Trek VI: The Undiscovered Country (1991)|Aladdin and the King of Thieves (1996)|City of Angels (1998)|Switchback (1997)
Last of the Mohicans, The (1992)|unknown|Starship Troopers (1997)|In & Out (1997)|L.A. Confidential (1997)|Amistad (1997)|Money Talks (1997)|Afterglow (1997)|Twisted (1996)|Duoluo tianshi (1995)
Dances with Wolves (1990)|Graduate, The (1967)|Back to the Future (1985)|In & Out (1997)|In the Name of the Father (1993)|Philadelphia Story, The (1940)|Notorious (1946)|Miller's Crossing (1990)|American in Paris, An (1951)|Ninotchka (1939)
Searching for Bobby Fischer (1993)|Silence of the Lambs, The (1991)|Princess Bride, The (1987)|Unforgiven (1992)|Field of Dreams (1989)|Vertigo (1958)|Apartment, The (1960)|Ben-Hur (1959)|Manchurian Candidate, The (1962)|Pretty Woman (1990)
Braveheart (1995)|Empire Strikes Back, The (1980)|Apocalypse Now (1979)|Dead Poets Society (1989)|Client, The (1994)|Some Like It Hot (1959)|Sunset Blvd. (1950)|Magnificent Seven, The (1954)|Killing Fields, The (1984)|My Life as a Dog (Mitt liv som hund) (1985)
Rock, The (1996)|Delicatessen (1991)|Princess Bride, The (1987)|Akira (1988)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Kid in King Arthur's Court, A (1995)|Mary Shelley's Frankenstein (1994)|Wes Craven's New Nightmare (1994)
Home Alone (1990)|Terminator 2: Judgment Day (1991)|Dances with Wolves (1990)|Breakfast at Tiffany's (1961)|Sleeper (1973)|Delicatessen (1991)|This Is Spinal Tap (1984)|Star Trek VI: The Undiscovered Country (1991)|Ran (1985)|Inspector General, The (1949)
Free Willy (1993)|Spitfire Grill, The (1996)|Supercop (1992)|Reservoir Dogs (1992)|Delicatessen (1991)|Clockwork Orange, A (1971)|Raging Bull (1980)|Unforgiven (1992)|Star Trek: First Contact (1996)|When We Were Kings (1996)
Rumble in the Bronx (1995)|Spitfire Grill, The (1996)|Apocalypse Now (1979)|When the Cats Away (Chacun cherche son chat) (1996)|Evita (1996)|Courage Under Fire (1996)|Annie Hall (1977)|Arrival, The (1996)|Unforgettable (1996)
Gattaca (1997)|Hoodlum (1997)|Crash (1996)|Game, The (1997)|Benny & Joon (1993)|Love Jones (1997)|Money Talks (1997)|That Darn Cat! (1997)|Life Less Ordinary, A (1997)|Wild America (1997)
Breakfast at Tiffany's (1961)|Citizen Kane (1941)|Dirty Dancing (1987)|Empire Strikes Back, The (1980)|Army of Darkness (1993)|Henry V (1989)|Client, The (1994)|Philadelphia Story, The (1940)|Bringing Up Baby (1938)|American in Paris, An (1951)
Three Colors: Red (1994)|Wrong Trousers, The (1993)|Cinema Paradiso (1988)|12 Angry Men (1957)|My Left Foot (1989)|Lawrence of Arabia (1962)|Farinelli: il castrato (1994)|Tales from the Hood (1995)|City of Angels (1998)|You So Crazy (1994)
Men in Black (1997)|Wings of the Dove, The (1997)|Murder at 1600 (1997)|Walk in the Clouds, A (1995)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Stephen King's The Langoliers (1995)|MatchMaker, The (1997)|You So Crazy (1994)
Men in Black (1997)|Donnie Brasco (1997)|Paradise Lost: The Child Murders at Robin Hood Hills (1996)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Stephen King's The Langoliers (1995)|You So Crazy (1994)
Babe (1995)|Murder at 1600 (1997)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Tales from the Hood (1995)|You So Crazy (1994)
River Wild, The (1994)|Clueless (1995)|Jack (1996)|Free Willy 3: The Rescue (1997)|Waterworld (1995)|Speed (1994)|Wolf (1994)|Unzipped (1995)|Safe (1995)|August (1996)
Sleeper (1973)|Field of Dreams (1989)|Heat (1995)|Time to Kill, A (1996)|3 Ninjas: High Noon At Mega Mountain (1998)|G.I. Jane (1997)|Bean (1997)|Star Trek: Generations (1994)|Streetcar Named Desire, A (1951)|Corrina, Corrina (1994)
Mighty Aphrodite (1995)|Secrets & Lies (1996)|Schindler's List (1993)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Tales from the Hood (1995)|Kalifornia (1993)|Booty Call (1997)|Night Falls on Manhattan (1997)
Three Colors: Blue (1993)|Santa Clause, The (1994)|Hudsucker Proxy, The (1994)|Breakfast at Tiffany's (1961)|Bedknobs and Broomsticks (1971)|Brazil (1985)|Psycho (1960)|Mimic (1997)|James and the Giant Peach (1996)|Treasure of the Sierra Madre, The (1948)
Secrets & Lies (1996)|L.A. Confidential (1997)|Fly Away Home (1996)|Ice Storm, The (1997)|Deceiver (1997)|Edge, The (1997)|My Own Private Idaho (1991)|Jackal, The (1997)|Life Less Ordinary, A (1997)|Half Baked (1998)
Spitfire Grill, The (1996)|Breakfast at Tiffany's (1961)|Gone with the Wind (1939)|Reservoir Dogs (1992)|Empire Strikes Back, The (1980)|Brazil (1985)|Return of the Jedi (1983)|Around the World in 80 Days (1956)|Magnificent Seven, The (1954)|Jefferson in Paris (1995)
Silence of the Lambs, The (1991)|Cold Comfort Farm (1995)|Cop Land (1997)|Nutty Professor, The (1996)|Wes Craven's New Nightmare (1994)|Hour of the Pig, The (1993)|In the Line of Fire (1993)|Beautiful Girls (1996)|City of Angels (1998)|Charade (1963)
Last of the Mohicans, The (1992)|Paradise Lost: The Child Murders at Robin Hood Hills (1996)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Tales from the Hood (1995)|One Night Stand (1997)|You So Crazy (1994)
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)|Crow, The (1994)|Dirty Dancing (1987)|Delicatessen (1991)|Akira (1988)|Men in Black (1997)|Duck Soup (1933)|Vertigo (1958)|Gandhi (1982)
Seven (Se7en) (1995)|Professional, The (1994)|Quiz Show (1994)|Santa Clause, The (1994)|Citizen Kane (1941)|Princess Bride, The (1987)|Clockwork Orange, A (1971)|Cyrano de Bergerac (1990)|Seventh Seal, The (Sjunde inseglet, Det) (1957)|Cutthroat Island (1995)
I.Q. (1994)|Rock, The (1996)|Swingers (1996)|Apocalypse Now (1979)|Chasing Amy (1997)|Sabrina (1995)|Ulee's Gold (1997)|Stephen King's The Langoliers (1995)|Adventures of Pinocchio, The (1996)|You So Crazy (1994)
Copycat (1995)|Santa Clause, The (1994)|Sleepless in Seattle (1993)|Snow White and the Seven Dwarfs (1937)|Citizen Kane (1941)|Army of Darkness (1993)|Notorious (1946)|Wings of Desire (1987)|The Innocent (1994)|Golden Earrings (1947)
Four Rooms (1995)|Muppet Treasure Island (1996)|Professional, The (1994)|GoodFellas (1990)|Blues Brothers, The (1980)|Dead Poets Society (1989)|This Is Spinal Tap (1984)|Unbearable Lightness of Being, The (1988)|Men in Black (1997)|Ghosts of Mississippi (1996)
Operation Dumbo Drop (1995)|Starship Troopers (1997)|Marvin's Room (1996)|Donnie Brasco (1997)|Hoodlum (1997)|Midnight in the Garden of Good and Evil (1997)|Jackie Brown (1997)|Deep Rising (1998)|Vampire in Brooklyn (1995)|Shooter, The (1995)
Contact (1997)|Absolute Power (1997)|Donnie Brasco (1997)|Cop Land (1997)|Wag the Dog (1997)|White Man's Burden (1995)|Wild Bill (1995)|Quick and the Dead, The (1995)|Career Girls (1997)|You So Crazy (1994)
Spitfire Grill, The (1996)|Scream (1996)|Midnight in the Garden of Good and Evil (1997)|Walk in the Clouds, A (1995)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Quick and the Dead, The (1995)|Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)|Amistad (1997)
Dances with Wolves (1990)|Empire Strikes Back, The (1980)|Clockwork Orange, A (1971)|Blues Brothers, The (1980)|Unbearable Lightness of Being, The (1988)|Candidate, The (1972)|American in Paris, An (1951)|Touch of Evil (1958)|Ruby in Paradise (1993)|Two Much (1996)
White Balloon, The (1995)|Princess Bride, The (1987)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Kid in King Arthur's Court, A (1995)|Tales from the Hood (1995)|You So Crazy (1994)
Legends of the Fall (1994)|Three Colors: Blue (1993)|Empire Strikes Back, The (1980)|Army of Darkness (1993)|Groundhog Day (1993)|Breaking the Waves (1996)|Men in Black (1997)|In & Out (1997)|Like Water For Chocolate (Como agua para chocolate) (1992)|Hear My Song (1991)
White Balloon, The (1995)|Pulp Fiction (1994)|Hudsucker Proxy, The (1994)|Dances with Wolves (1990)|Apocalypse Now (1979)|Henry V (1989)|Men in Black (1997)|James and the Giant Peach (1996)|Annie Hall (1977)|Two Bits (1995)
River Wild, The (1994)|Donnie Brasco (1997)|Walk in the Clouds, A (1995)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Mary Shelley's Frankenstein (1994)|Fan, The (1996)|Beautiful Girls (1996)
Twelve Monkeys (1995)|Bad Boys (1995)|I.Q. (1994)|Delicatessen (1991)|Godfather: Part II, The (1974)|Jerry Maguire (1996)|Liar Liar (1997)|Wag the Dog (1997)|Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|Saint of Fort Washington, The (1993)
Santa Clause, The (1994)|Sleepless in Seattle (1993)|Dances with Wolves (1990)|Delicatessen (1991)|Princess Bride, The (1987)|Henry V (1989)|Dead Poets Society (1989)|Casablanca (1942)|Treasure of the Sierra Madre, The (1948)|House of the Spirits, The (1993)
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)|Sleepless in Seattle (1993)|Silence of the Lambs, The (1991)|Citizen Kane (1941)|Empire Strikes Back, The (1980)|GoodFellas (1990)|Army of Darkness (1993)|Raging Bull (1980)|Field of Dreams (1989)|Men in Black (1997)
Quiz Show (1994)|Snow White and the Seven Dwarfs (1937)|Spitfire Grill, The (1996)|Private Benjamin (1980)|Delicatessen (1991)|Nikita (La Femme Nikita) (1990)|3 Ninjas: High Noon At Mega Mountain (1998)|My Life as a Dog (Mitt liv som hund) (1985)|Geronimo: An American Legend (1993)|Gaslight (1944)
Babe (1995)|Mighty Aphrodite (1995)|Ref, The (1994)|Snow White and the Seven Dwarfs (1937)|Men in Black (1997)|Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|Philadelphia (1993)|Dead Man (1995)|Booty Call (1997)|Guilty as Sin (1993)
Home Alone (1990)|Terminator 2: Judgment Day (1991)|Silence of the Lambs, The (1991)|Citizen Kane (1941)|Sleeper (1973)|Glengarry Glen Ross (1992)|Delicatessen (1991)|Empire Strikes Back, The (1980)|Full Metal Jacket (1987)|Heat (1995)
Sleepless in Seattle (1993)|Spitfire Grill, The (1996)|Dirty Dancing (1987)|Delicatessen (1991)|Empire Strikes Back, The (1980)|Client, The (1994)|James and the Giant Peach (1996)|Some Like It Hot (1959)|Beauty and the Beast (1991)|Andre (1994)
Professional, The (1994)|Private Benjamin (1980)|Apocalypse Now (1979)|Breaking the Waves (1996)|When the Cats Away (Chacun cherche son chat) (1996)|Men in Black (1997)|Around the World in 80 Days (1956)|Wes Craven's New Nightmare (1994)|Hour of the Pig, The (1993)|Strictly Ballroom (1992)
Crow, The (1994)|Operation Dumbo Drop (1995)|Evil Dead II (1987)|Chasing Amy (1997)|Secrets & Lies (1996)|Third Man, The (1949)|Traveller (1997)|Quick and the Dead, The (1995)|Stephen King's The Langoliers (1995)|Tales from the Hood (1995)
Seven (Se7en) (1995)|Santa Clause, The (1994)|Delicatessen (1991)|Empire Strikes Back, The (1980)|Princess Bride, The (1987)|Grand Day Out, A (1992)|Spy Hard (1996)|Persuasion (1995)|City of Angels (1998)|War Room, The (1993)
Braveheart (1995)|Wizard of Oz, The (1939)|Empire Strikes Back, The (1980)|12 Angry Men (1957)|Sting, The (1973)|Cyrano de Bergerac (1990)|Mad City (1997)|Philadelphia Story, The (1940)|Cool Hand Luke (1967)|My Life as a Dog (Mitt liv som hund) (1985)
I.Q. (1994)|Operation Dumbo Drop (1995)|Heat (1995)|Restoration (1995)|Up Close and Personal (1996)|Midnight in the Garden of Good and Evil (1997)|Pinocchio (1940)|Pretty Woman (1990)|Ice Storm, The (1997)|Shooter, The (1995)
Seven (Se7en) (1995)|Muppet Treasure Island (1996)|Santa Clause, The (1994)|Remains of the Day, The (1993)|Snow White and the Seven Dwarfs (1937)|Private Benjamin (1980)|Delicatessen (1991)|Clockwork Orange, A (1971)|Philadelphia Story, The (1940)|Fried Green Tomatoes (1991)
Taxi Driver (1976)|Crow, The (1994)|Rock, The (1996)|Striptease (1996)|Unhook the Stars (1996)|Swingers (1996)|Sneakers (1992)|Devil's Own, The (1997)|Kingpin (1996)|Bob Roberts (1992)
Seven (Se7en) (1995)|Mighty Aphrodite (1995)|Dolores Claiborne (1994)|I.Q. (1994)|Snow White and the Seven Dwarfs (1937)|Flipper (1996)|Wrong Trousers, The (1993)|Tin Cup (1996)|In the Name of the Father (1993)|Before the Rain (Pred dozhdot) (1994)
Usual Suspects, The (1995)|Walk in the Clouds, A (1995)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Kid in King Arthur's Court, A (1995)|Tales from the Hood (1995)
Twelve Monkeys (1995)|Seven (Se7en) (1995)|Free Willy (1993)|Spitfire Grill, The (1996)|Star Trek: First Contact (1996)|Some Like It Hot (1959)|Casablanca (1942)|Magnificent Seven, The (1954)|Life Less Ordinary, A (1997)|Funny Face (1957)
Richard III (1995)|Aladdin (1992)|Citizen Kane (1941)|Princess Bride, The (1987)|Heavyweights (1994)|Aladdin and the King of Thieves (1996)|Down by Law (1986)|Gandhi (1982)|Hour of the Pig, The (1993)|House of the Spirits, The (1993)
